CD,CHAD,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),1698.0
BF,Ouagadougou,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),202.0
BF,Boucle du Mouhoun,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),226.0
BF,Centre,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),97.0
BF,Centre-Sud,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),215.0
BF,Plateau Central,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),264.0
BF,Centre-Est,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),180.0
BF,Centre-Nord,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),224.0
BF,Centre-Ouest,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),303.0
BF,Est,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),210.0
BF,Nord,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),207.0
BF,Cascades,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),226.0
BF,Hauts-Bassins,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),353.0
BF,Sahel,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),210.0
BF,Sud-Ouest,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),272.0
ML,Kayes,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),369.0
ML,Koulikoro,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),358.0
ML,Sikasso,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),341.0
ML,Segou,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),358.0
ML,Mopti,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),215.0
ML,Bamako,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),292.0
ML,Gao/Timbouctou,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),228.0
MR,Nouakchott,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),693.0
MR,Zone Centre,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),192.0
MR,Zone Fleuve,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),376.0
MR,Zone Nord,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),414.0
MR,Zone Sud,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),320.0
NE,Agadez,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),307.0
NE,Diffa,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),276.0
NE,Dosso,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),398.0
NE,Maradi,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),402.0
NE,Tahoua,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),407.0
NE,Tillaberi,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),363.0
NE,Zinder,EMEMPLMUNW,Number of men aged 15-49(54 59) (unweighted),347.0
CD,CHAD,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.3
BF,Ouagadougou,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Boucle du Mouhoun,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Centre,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Centre-Sud,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Plateau Central,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
BF,Centre-Est,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Centre-Nord,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Centre-Ouest,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Est,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Nord,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Cascades,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Hauts-Bassins,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Sahel,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
BF,Sud-Ouest,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
ML,Kayes,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
ML,Koulikoro,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
ML,Sikasso,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
ML,Segou,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
ML,Mopti,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
ML,Bamako,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
ML,Gao/Timbouctou,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
MR,Nouakchott,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
MR,Zone Centre,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.4
MR,Zone Fleuve,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
MR,Zone Nord,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
MR,Zone Sud,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
NE,Agadez,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
NE,Diffa,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
NE,Dosso,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
NE,Maradi,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
NE,Tahoua,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.0
NE,Tillaberi,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
NE,Zinder,EMEMPLWDKM,Percentage of women with 'don't know' or missing information on whether they worked in the last 12 months,0.1
CD,CHAD,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,74.2
BF,Ouagadougou,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,55.7
BF,Boucle du Mouhoun,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,86.8
BF,Centre,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,85.8
BF,Centre-Sud,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,90.6
BF,Plateau Central,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,94.5
BF,Centre-Est,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,91.6
BF,Centre-Nord,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,96.7
BF,Centre-Ouest,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,93.2
BF,Est,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,97.1
BF,Nord,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,96.4
BF,Cascades,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,85.5
BF,Hauts-Bassins,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,78.6
BF,Sahel,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,85.9
BF,Sud-Ouest,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,91.4
ML,Kayes,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,69.0
ML,Koulikoro,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,62.8
ML,Sikasso,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,55.7
ML,Segou,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,29.9
ML,Mopti,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,52.6
ML,Bamako,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,53.4
ML,Gao/Timbouctou,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,46.2
MR,Nouakchott,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,36.7
MR,Zone Centre,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,29.7
MR,Zone Fleuve,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,25.2
MR,Zone Nord,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,24.0
MR,Zone Sud,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,28.7
NE,Agadez,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,35.2
NE,Diffa,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,21.0
NE,Dosso,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,65.6
NE,Maradi,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,45.6
NE,Tahoua,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,28.1
NE,Tillaberi,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,26.9
NE,Zinder,EMEMPLWEMC,Percentage of women who worked in the 12 months preceding the survey and are working currently,39.4
CD,CHAD,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,4.9
BF,Ouagadougou,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,6.7
BF,Boucle du Mouhoun,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.6
BF,Centre,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,3.3
BF,Centre-Sud,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.0
BF,Plateau Central,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.3
BF,Centre-Est,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.7
BF,Centre-Nord,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.4
BF,Centre-Ouest,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.0
BF,Est,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.4
BF,Nord,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.5
BF,Cascades,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.7
BF,Hauts-Bassins,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.6
BF,Sahel,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,2.2
BF,Sud-Ouest,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.3
ML,Kayes,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.2
ML,Koulikoro,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.9
ML,Sikasso,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.7
ML,Segou,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.5
ML,Mopti,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.3
ML,Bamako,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.3
ML,Gao/Timbouctou,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.9
MR,Nouakchott,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,5.3
MR,Zone Centre,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,3.3
MR,Zone Fleuve,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.0
MR,Zone Nord,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,2.3
MR,Zone Sud,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,2.7
NE,Agadez,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,1.4
NE,Diffa,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.2
NE,Dosso,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,7.4
NE,Maradi,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,10.4
NE,Tahoua,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,0.3
NE,Tillaberi,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,12.1
NE,Zinder,EMEMPLWENC,Percentage of women who worked in the 12 months preceding the survey  but are not working currently,11.0
CD,CHAD,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,20.6
BF,Ouagadougou,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,37.6
BF,Boucle du Mouhoun,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,12.6
BF,Centre,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,10.9
BF,Centre-Sud,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,9.4
BF,Plateau Central,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,5.1
BF,Centre-Est,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,7.7
BF,Centre-Nord,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,2.9
BF,Centre-Ouest,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,5.8
BF,Est,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,2.5
BF,Nord,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,3.1
BF,Cascades,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,13.8
BF,Hauts-Bassins,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,20.8
BF,Sahel,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,11.9
BF,Sud-Ouest,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,8.1
ML,Kayes,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,29.7
ML,Koulikoro,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,35.3
ML,Sikasso,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,43.5
ML,Segou,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,68.5
ML,Mopti,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,46.0
ML,Bamako,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,45.2
ML,Gao/Timbouctou,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,51.9
MR,Nouakchott,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,58.0
MR,Zone Centre,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,66.7
MR,Zone Fleuve,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,73.8
MR,Zone Nord,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,73.6
MR,Zone Sud,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,68.5
NE,Agadez,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,63.5
NE,Diffa,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,78.7
NE,Dosso,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,27.0
NE,Maradi,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,44.0
NE,Tahoua,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,71.6
NE,Tillaberi,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,60.9
NE,Zinder,EMEMPLWN12,Percentage of women who did no work in the 12 months preceding the survey,49.5
CD,CHAD,EMEMPLWNUM,Number of women aged 15-49,6085.0
BF,Ouagadougou,EMEMPLWNUM,Number of women aged 15-49,1418.0
BF,Boucle du Mouhoun,EMEMPLWNUM,Number of women aged 15-49,910.0
BF,Centre,EMEMPLWNUM,Number of women aged 15-49,239.0
BF,Centre-Sud,EMEMPLWNUM,Number of women aged 15-49,735.0
BF,Plateau Central,EMEMPLWNUM,Number of women aged 15-49,620.0
BF,Centre-Est,EMEMPLWNUM,Number of women aged 15-49,1054.0
BF,Centre-Nord,EMEMPLWNUM,Number of women aged 15-49,1053.0
BF,Centre-Ouest,EMEMPLWNUM,Number of women aged 15-49,905.0
BF,Est,EMEMPLWNUM,Number of women aged 15-49,905.0
BF,Nord,EMEMPLWNUM,Number of women aged 15-49,1175.0
BF,Cascades,EMEMPLWNUM,Number of women aged 15-49,410.0
BF,Hauts-Bassins,EMEMPLWNUM,Number of women aged 15-49,1606.0
BF,Sahel,EMEMPLWNUM,Number of women aged 15-49,848.0
BF,Sud-Ouest,EMEMPLWNUM,Number of women aged 15-49,599.0
ML,Kayes,EMEMPLWNUM,Number of women aged 15-49,1479.0
ML,Koulikoro,EMEMPLWNUM,Number of women aged 15-49,1579.0
ML,Sikasso,EMEMPLWNUM,Number of women aged 15-49,1839.0
ML,Segou,EMEMPLWNUM,Number of women aged 15-49,1690.0
ML,Mopti,EMEMPLWNUM,Number of women aged 15-49,1588.0
ML,Bamako,EMEMPLWNUM,Number of women aged 15-49,1355.0
ML,Gao/Timbouctou,EMEMPLWNUM,Number of women aged 15-49,175.0
MR,Nouakchott,EMEMPLWNUM,Number of women aged 15-49,2168.0
MR,Zone Centre,EMEMPLWNUM,Number of women aged 15-49,842.0
MR,Zone Fleuve,EMEMPLWNUM,Number of women aged 15-49,2561.0
MR,Zone Nord,EMEMPLWNUM,Number of women aged 15-49,636.0
MR,Zone Sud,EMEMPLWNUM,Number of women aged 15-49,1522.0
NE,Agadez,EMEMPLWNUM,Number of women aged 15-49,248.0
NE,Diffa,EMEMPLWNUM,Number of women aged 15-49,221.0
NE,Dosso,EMEMPLWNUM,Number of women aged 15-49,1303.0
NE,Maradi,EMEMPLWNUM,Number of women aged 15-49,1752.0
NE,Tahoua,EMEMPLWNUM,Number of women aged 15-49,1859.0
NE,Tillaberi,EMEMPLWNUM,Number of women aged 15-49,1329.0
NE,Zinder,EMEMPLWNUM,Number of women aged 15-49,1688.0
CD,CHAD,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Ouagadougou,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Boucle du Mouhoun,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Centre,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Centre-Sud,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Plateau Central,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Centre-Est,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Centre-Nord,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Centre-Ouest,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Est,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Nord,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Cascades,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Hauts-Bassins,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Sahel,EMEMPLWTOT,Percentage of women: Total,100.0
BF,Sud-Ouest,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Kayes,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Koulikoro,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Sikasso,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Segou,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Mopti,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Bamako,EMEMPLWTOT,Percentage of women: Total,100.0
ML,Gao/Timbouctou,EMEMPLWTOT,Percentage of women: Total,100.0
MR,Nouakchott,EMEMPLWTOT,Percentage of women: Total,100.0
MR,Zone Centre,EMEMPLWTOT,Percentage of women: Total,100.0
MR,Zone Fleuve,EMEMPLWTOT,Percentage of women: Total,100.0
MR,Zone Nord,EMEMPLWTOT,Percentage of women: Total,100.0
MR,Zone Sud,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Agadez,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Diffa,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Dosso,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Maradi,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Tahoua,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Tillaberi,EMEMPLWTOT,Percentage of women: Total,100.0
NE,Zinder,EMEMPLWTOT,Percentage of women: Total,100.0
CD,CHAD,EMEMPLWUNW,Number of women aged 15-49 (unweighted),6085.0
BF,Ouagadougou,EMEMPLWUNW,Number of women aged 15-49 (unweighted),689.0
BF,Boucle du Mouhoun,EMEMPLWUNW,Number of women aged 15-49 (unweighted),921.0
BF,Centre,EMEMPLWUNW,Number of women aged 15-49 (unweighted),351.0
BF,Centre-Sud,EMEMPLWUNW,Number of women aged 15-49 (unweighted),822.0
BF,Plateau Central,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1084.0
BF,Centre-Est,EMEMPLWUNW,Number of women aged 15-49 (unweighted),844.0
BF,Centre-Nord,EMEMPLWUNW,Number of women aged 15-49 (unweighted),966.0
BF,Centre-Ouest,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1305.0
BF,Est,EMEMPLWUNW,Number of women aged 15-49 (unweighted),767.0
BF,Nord,EMEMPLWUNW,Number of women aged 15-49 (unweighted),854.0
BF,Cascades,EMEMPLWUNW,Number of women aged 15-49 (unweighted),905.0
BF,Hauts-Bassins,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1146.0
BF,Sahel,EMEMPLWUNW,Number of women aged 15-49 (unweighted),767.0
BF,Sud-Ouest,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1056.0
ML,Kayes,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1483.0
ML,Koulikoro,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1666.0
ML,Sikasso,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1600.0
ML,Segou,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1484.0
ML,Mopti,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1147.0
ML,Bamako,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1265.0
ML,Gao/Timbouctou,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1059.0
MR,Nouakchott,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1897.0
MR,Zone Centre,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1038.0
MR,Zone Fleuve,EMEMPLWUNW,Number of women aged 15-49 (unweighted),2013.0
MR,Zone Nord,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1261.0
MR,Zone Sud,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1519.0
NE,Agadez,EMEMPLWUNW,Number of women aged 15-49 (unweighted),877.0
NE,Diffa,EMEMPLWUNW,Number of women aged 15-49 (unweighted),730.0
NE,Dosso,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1415.0
NE,Maradi,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1171.0
NE,Tahoua,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1395.0
NE,Tillaberi,EMEMPLWUNW,Number of women aged 15-49 (unweighted),1322.0
NE,Zinder,EMEMPLWUNW,Number of women aged 15-49 (unweighted),984.0
CD,CHAD,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.2
BF,Ouagadougou,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,3.7
BF,Boucle du Mouhoun,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.4
BF,Centre,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.0
BF,Centre-Sud,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.3
BF,Plateau Central,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.2
BF,Centre-Est,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.5
BF,Centre-Nord,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.3
BF,Centre-Ouest,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.1
BF,Est,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.0
BF,Nord,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.5
BF,Cascades,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.8
BF,Hauts-Bassins,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.9
BF,Sahel,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.6
BF,Sud-Ouest,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.2
ML,Kayes,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.3
ML,Koulikoro,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.5
ML,Sikasso,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.3
ML,Segou,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.4
ML,Mopti,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.6
ML,Bamako,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,6.4
ML,Gao/Timbouctou,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.8
MR,Nouakchott,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,8.1
MR,Zone Centre,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.0
MR,Zone Fleuve,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.9
MR,Zone Nord,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,8.2
MR,Zone Sud,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.8
NE,Agadez,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,1.1
NE,Diffa,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.6
NE,Dosso,EMOCCPWCLR,Percentage of women employed in the 12 months before the survey whose occupation is clerical,0.2
